销售日期,单品编码,销量(千克),每日平均销售单价(元/千克),打折数量,原价数量
2021-12-04,102900005118817,7.611,6.0,0,26
2021-12-04,102900005122654,21.782,6.0,0,40
2021-12-04,102900005125808,1.786,23.8,0,23
2021-12-04,102900011000328,2.558,14.0,0,8
2021-12-04,102900011006689,1.213,4.0,0,4
2021-12-04,102900011008164,7.591,3.4,0,18
2021-12-04,102900011009277,6.061,6.0,0,13
2021-12-04,102900011016701,26.95,10.0,0,77
2021-12-04,102900011022764,1.11,14.0,0,3
2021-12-04,102900011023464,4.1,4.6,0,10
2021-12-04,102900011027479,0.1,18.0,0,1
2021-12-04,102900051004294,1.504,16.0,0,8
2021-12-04,102900051010455,0.492,10.0,0,1
2021-12-04,106949711300167,31.0,2.9,0,31
2021-12-04,106971533450003,5.0,3.9,0,5
2021-12-05,102900005115168,11.193,6.0,0,35
2021-12-05,102900005115779,7.942,10.0,0,22
2021-12-05,102900005115793,0.323,18.0,0,1
2021-12-05,102900005115823,2.462,8.0,0,7
2021-12-05,102900005115861,15.986,3.2,0,29
2021-12-05,102900005115878,19.732,6.0,0,51
2021-12-05,102900005115908,2.4,6.0,0,5
2021-12-05,102900005115984,4.237,10.0,0,11
2021-12-05,102900005116226,1.539,14.0,0,7
2021-12-05,102900005116233,1.883,14.0,0,7
2021-12-05,102900005116257,7.249,10.0,0,15
2021-12-05,102900005116509,1.723,12.0,0,3
2021-12-05,102900005116530,43.026,12.0,0,133
2021-12-05,102900005116714,25.795,14.0,0,52
2021-12-05,102900005116837,8.218,7.0,0,21
2021-12-05,102900005116899,46.011,6.0,0,52
2021-12-05,102900005116943,0.025,19.8,0,1
2021-12-05,102900005118817,11.92,6.0,0,34
2021-12-05,102900005122654,22.206,6.0,0,40
2021-12-05,102900005125808,1.475,23.8,0,16
2021-12-05,102900011000328,4.959,14.0,0,16
2021-12-05,102900011006689,2.399,4.0,0,7
2021-12-05,102900011008164,6.847,3.4,0,10
2021-12-05,102900011009277,4.9830000000000005,6.0,0,12
2021-12-05,102900011016701,24.75,10.0,0,72
2021-12-05,102900011022764,1.678,14.0,0,5
2021-12-05,102900011023464,6.493,5.0,0,16
2021-12-05,102900011027479,0.223,18.0,0,1
2021-12-05,102900051004294,2.269,16.0,0,13
2021-12-05,102900051010455,1.044,10.0,0,1
2021-12-05,106949711300167,38.0,2.9,0,38
2021-12-05,106971533450003,11.0,3.9,0,11
2021-12-06,102900005115168,10.068,6.0,0,30
2021-12-06,102900005115779,4.017,10.0,0,10
2021-12-06,102900005115793,0.768,18.0,0,1
2021-12-06,102900005115823,3.309,6.0,2,4
2021-12-06,102900005115861,6.519,3.2,0,13
2021-12-06,102900005115878,7.268,6.0,0,19
2021-12-06,102900005115908,3.073,6.0,0,8
2021-12-06,102900005115984,2.943,10.0,0,7
2021-12-06,102900005116226,1.197,14.0,0,3
2021-12-06,102900005116233,1.955,14.0,0,8
2021-12-06,102900005116257,6.805,9.0,13,2
2021-12-06,102900005116530,12.276,14.0,0,47
2021-12-06,102900005116714,14.424,12.0,0,31
2021-12-06,102900005116837,6.235,7.0,0,17
2021-12-06,102900005116899,11.266,7.0,0,17
2021-12-06,102900005118817,6.949,10.0,0,19
2021-12-06,102900005122654,9.816,6.0,0,17
2021-12-06,102900005125808,1.204,25.8,0,8
2021-12-06,102900011000328,2.839,14.0,0,9
2021-12-06,102900011006689,2.727,4.0,0,9
2021-12-06,102900011009277,1.578,6.0,0,4
2021-12-06,102900011016701,27.765,10.0,0,74
2021-12-06,102900011022764,1.505,14.0,0,4
2021-12-06,102900011023464,3.912,5.0,0,13
2021-12-06,102900011027479,0.596,18.0,0,2
2021-12-06,102900051000463,0.552,12.0,0,1
2021-12-06,102900051004294,1.905,16.0,0,9
2021-12-06,102900051010455,2.862,10.0,0,4
2021-12-06,106949711300167,19.0,2.9,0,19
2021-12-06,106971533450003,8.0,3.9,0,8
2021-12-07,102900005115168,8.558,6.0,0,23
2021-12-07,102900005115779,4.7,10.0,0,17
2021-12-07,102900005115793,1.971,18.0,0,3
2021-12-07,102900005115823,2.383,8.0,0,5
2021-12-07,102900005115861,8.347,3.0,0,20
2021-12-07,102900005115878,6.532,5.0,0,17
2021-12-07,102900005115908,1.1909999999999998,6.0,0,2
2021-12-07,102900005115984,0.382,10.0,0,1
2021-12-07,102900005116226,1.225,14.0,0,5
2021-12-07,102900005116233,3.0170000000000003,14.0,0,11
2021-12-07,102900005116257,3.2520000000000002,9.0,7,1
2021-12-07,102900005116509,0.945,12.0,0,3
2021-12-07,102900005116530,16.664,14.0,0,66
2021-12-07,102900005116714,16.639,12.0,0,40
2021-12-07,102900005116837,6.957,7.0,0,20
2021-12-07,102900005116899,25.907,7.0,0,41
2021-12-07,102900005118817,6.357,8.0,0,21
2021-12-07,102900005122654,13.423,6.0,0,27
2021-12-07,102900005125808,0.736,25.8,0,8
2021-12-07,102900011000328,2.664,14.0,0,10
2021-12-07,102900011006689,2.6020000000000003,4.0,0,7
2021-12-07,102900011008164,2.232,3.4,0,5
2021-12-07,102900011009277,5.924,6.0,0,11
2021-12-07,102900011016701,19.398,10.0,0,61
2021-12-07,102900011022764,1.556,14.0,0,4
2021-12-07,102900011023464,4.133,5.0,0,9
2021-12-07,102900011027479,0.084,18.0,0,1
2021-12-07,102900051000463,0.895,12.0,0,2
2021-12-07,102900051004294,2.514,16.0,0,13
2021-12-07,102900051010455,0.452,10.0,0,1
2021-12-07,106949711300167,13.0,2.9,0,13
2021-12-08,102900005115168,7.669,6.0,0,20
2021-12-08,102900005115748,0.8919999999999999,8.0,0,2
2021-12-08,102900005115779,1.737,10.0,0,3
2021-12-08,102900005115793,0.624,18.0,0,1
2021-12-08,102900005115823,3.707,8.0,0,7
2021-12-08,102900005115861,7.6,3.0,0,14
2021-12-08,102900005115878,4.236,5.0,0,10
2021-12-08,102900005115908,2.668,6.0,0,6
2021-12-08,102900005115984,3.303,10.0,0,4
2021-12-08,102900005116226,0.365,14.0,0,2
2021-12-08,102900005116233,0.874,14.0,0,5
2021-12-08,102900005116257,4.88,9.0,8,1
2021-12-08,102900005116509,1.897,10.0,0,4
2021-12-08,102900005116530,17.61,12.0,0,57
2021-12-08,102900005116714,15.059,14.0,0,32
2021-12-08,102900005116837,7.636,6.0,0,19
2021-12-08,102900005116899,22.516,7.0,0,26
2021-12-08,102900005118817,8.39,6.0,0,26
2021-12-08,102900005122654,16.396,6.0,0,28
2021-12-08,102900005125808,0.895,25.8,0,8
2021-12-08,102900011000328,2.156,14.0,0,7
2021-12-08,102900011006689,4.42,4.0,0,14
2021-12-08,102900011008164,2.589,3.4,0,4
2021-12-08,102900011009277,2.803,6.0,0,6
2021-12-08,102900011016701,18.784,10.0,0,61
2021-12-08,102900011022764,1.183,14.0,0,4
2021-12-08,102900011023464,5.383,5.0,0,11
2021-12-08,102900011029176,1.01,14.0,0,2
2021-12-08,102900051004294,0.626,16.0,0,3
2021-12-08,102900051010455,0.763,10.0,0,2
2021-12-08,106949711300167,16.0,2.45,1,15
2021-12-08,106958851400125,6.0,3.9,0,6
2021-12-08,106971533450003,1.0,2.7,1,0
2021-12-09,102900005115168,5.202,6.0,0,17
2021-12-09,102900005115748,1.056,8.0,0,3
2021-12-09,102900005115779,3.906,10.0,0,9
2021-12-09,102900005115823,3.833,8.0,0,7
2021-12-09,102900005115861,8.596,2.6,0,16
2021-12-09,102900005115878,5.161,5.0,0,14
2021-12-09,102900005115908,1.426,6.0,0,4
2021-12-09,102900005115984,0.764,10.0,0,3
2021-12-09,102900005116226,1.139,14.0,0,5
2021-12-09,102900005116233,1.848,14.0,0,7
2021-12-09,102900005116257,5.04,8.0,12,0
2021-12-09,102900005116530,21.969,12.0,0,73
2021-12-09,102900005116714,12.175,14.0,0,24
2021-12-09,102900005116837,5.759,6.0,0,16
2021-12-09,102900005116899,19.842,7.0,0,29
2021-12-09,102900005118817,11.533,6.0,0,33
2021-12-09,102900005122654,8.826,6.0,0,15
2021-12-09,102900005125808,0.658,29.6,0,7
2021-12-09,102900011000328,3.4890000000000003,14.0,0,10
2021-12-09,102900011006689,1.213,4.0,0,4
2021-12-09,102900011008164,3.48,3.0,0,8
2021-12-09,102900011009277,5.42,6.0,0,10
2021-12-09,102900011016701,15.443,10.0,0,50
2021-12-09,102900011022764,2.214,14.0,0,4
2021-12-09,102900011023464,1.815,5.0,0,4
2021-12-09,102900011029176,1.175,14.0,0,6
2021-12-09,102900051004294,0.401,16.0,0,2
2021-12-09,102900051010455,0.864,10.0,0,2
2021-12-09,106949711300167,10.0,2.9,0,10
2021-12-09,106958851400125,4.0,3.9,0,4
2021-12-09,106971533450003,1.0,2.7,1,0
2021-12-10,102900005115168,10.674,6.0,0,27
2021-12-10,102900005115779,4.622,9.0,0,16
2021-12-10,102900005115823,3.3040000000000003,8.0,0,6
2021-12-10,102900005115861,10.588,2.6,0,18
2021-12-10,102900005115878,7.643,5.0,0,22
2021-12-10,102900005115908,2.987,6.0,0,7
2021-12-10,102900005115984,2.612,10.0,0,7
2021-12-10,102900005116219,0.131,19.8,0,1
2021-12-10,102900005116226,0.445,14.0,0,3
2021-12-10,102900005116233,2.895,14.0,0,10
2021-12-10,102900005116257,6.777,9.0,17,1
2021-12-10,102900005116509,1.215,10.0,0,2
2021-12-10,102900005116530,21.895,14.0,0,73
2021-12-10,102900005116714,14.231,14.0,0,33
2021-12-10,102900005116837,7.368,6.0,0,19
2021-12-10,102900005116899,29.168,7.0,0,40
2021-12-10,102900005118817,6.424,6.0,0,19
2021-12-10,102900005122654,9.265,6.0,0,16
2021-12-10,102900005125808,0.066,33.6,0,1
2021-12-10,102900011000328,1.154,14.0,0,4
2021-12-10,102900011000571,1.673,5.0,0,3
2021-12-10,102900011006689,1.996,4.0,0,7
2021-12-10,102900011008164,2.231,3.0,0,7
2021-12-10,102900011009277,3.624,6.0,0,10
2021-12-10,102900011016701,18.371,8.6,0,56
2021-12-10,102900011022764,0.936,12.0,0,3
2021-12-10,102900011023464,2.822,5.0,0,8
2021-12-10,102900011029176,1.275,14.0,0,6
2021-12-10,102900011029275,1.435,16.0,0,5
2021-12-10,102900051004294,0.788,14.0,0,6
2021-12-10,102900051010455,1.455,10.0,0,3
2021-12-10,106949711300167,17.0,2.9,0,17
2021-12-10,106958851400125,9.0,3.9,0,9
2021-12-11,102900005115168,11.883,6.0,0,32
2021-12-11,102900005115779,13.358,9.0,0,37
2021-12-11,102900005115793,0.251,18.0,0,1
2021-12-11,102900005115823,4.675,8.0,0,12
2021-12-11,102900005115861,14.925,2.6,0,29
2021-12-11,102900005115878,17.239,5.0,0,43
2021-12-11,102900005115908,5.622,6.0,0,11
2021-12-11,102900005115984,7.279,10.0,0,19
2021-12-11,102900005116219,1.218,19.8,0,7
2021-12-11,102900005116226,2.05,14.0,0,8
2021-12-11,102900005116233,1.045,16.0,0,6
2021-12-11,102900005116257,8.363,10.0,0,19
2021-12-11,102900005116530,50.839,12.0,0,160
2021-12-11,102900005116714,30.45,14.0,0,67
2021-12-11,102900005116837,15.796,6.0,0,42
2021-12-11,102900005116899,80.848,6.0,0,107
2021-12-11,102900005118817,15.274,6.0,0,46
2021-12-11,102900005122654,30.677,6.0,0,58
2021-12-11,102900011000328,6.562,14.0,0,22
2021-12-11,102900011000571,0.524,5.0,0,1
2021-12-11,102900011006689,3.006,4.0,0,6
2021-12-11,102900011008164,8.412,3.0,0,19
2021-12-11,102900011009277,43.392,5.333333333333333,68,11
2021-12-11,102900011016701,29.256,8.6,0,90
2021-12-11,102900011022764,1.532,14.0,0,3
2021-12-11,102900011023464,5.02,5.0,0,16
2021-12-11,102900011029176,1.44,14.0,0,5
2021-12-11,102900011029275,0.319,16.0,0,2
2021-12-11,102900051000463,0.819,12.0,0,1
2021-12-11,102900051004294,1.685,14.0,0,11
2021-12-11,102900051010455,3.142,10.0,0,6
2021-12-11,106949711300167,43.0,2.9,0,43
2021-12-11,106958851400125,12.0,3.9,0,12
2021-12-12,102900005115168,19.365,6.0,0,49
2021-12-12,102900005115779,10.717,8.0,0,26
2021-12-12,102900005115793,0.602,18.0,0,2
2021-12-12,102900005115823,4.875,8.0,0,11
2021-12-12,102900005115861,8.596,2.6,0,14
2021-12-12,102900005115878,22.279,5.0,0,53
2021-12-12,102900005115908,2.031,6.0,0,5
2021-12-12,102900005115984,6.346,10.0,0,16
2021-12-12,102900005116219,0.8899999999999999,19.8,0,5
2021-12-12,102900005116226,0.201,14.0,0,1
2021-12-12,102900005116233,1.197,16.0,0,6
2021-12-12,102900005116257,8.652,10.0,0,22
2021-12-12,102900005116509,0.422,10.0,0,1
2021-12-12,102900005116530,36.637,14.0,0,116
2021-12-12,102900005116714,15.656,14.0,0,37
2021-12-12,102900005116837,4.665,6.0,0,10
2021-12-12,102900005116899,56.884,6.0,0,74
2021-12-12,102900005118817,8.526,6.0,0,26
2021-12-12,102900005122654,14.011,6.0,0,29
2021-12-12,102900011000328,4.191,14.0,0,13
2021-12-12,102900011001806,1.0,6.9,0,1
2021-12-12,102900011006689,3.031,4.0,0,9
2021-12-12,102900011008164,4.697,3.0,0,12
2021-12-12,102900011009277,4.314,4.0,10,0
2021-12-12,102900011016701,32.78,10.0,0,93
2021-12-12,102900011022764,0.967,14.0,0,2
2021-12-12,102900011023464,8.932,5.0,0,21
2021-12-12,102900011029176,2.272,14.0,0,9
2021-12-12,102900051000463,0.385,12.0,0,1
2021-12-12,102900051004294,1.913,14.0,0,11
2021-12-12,102900051010455,1.406,10.0,0,2
2021-12-12,102900051010790,0.935,19.8,0,4
2021-12-12,106949711300167,26.0,2.9,0,26
2021-12-12,106958851400125,12.0,3.9,0,12
2021-12-13,102900005115168,9.465,6.0,0,25
2021-12-13,102900005115779,0.352,8.0,0,2
2021-12-13,102900005115793,0.674,18.0,0,1
2021-12-13,102900005115823,1.081,8.0,0,3
2021-12-13,102900005115861,8.203,2.6,0,16
2021-12-13,102900005115878,9.191,5.0,0,24
2021-12-13,102900005115908,3.977,6.0,0,8
2021-12-13,102900005115984,2.38,10.0,0,6
2021-12-13,102900005116219,0.495,19.8,0,3
2021-12-13,102900005116226,0.817,14.0,0,2
2021-12-13,102900005116233,1.974,16.0,0,10
2021-12-13,102900005116257,0.492,10.0,0,2
2021-12-13,102900005116530,12.819,14.0,0,43
2021-12-13,102900005116714,12.444,14.0,0,24
2021-12-13,102900005116837,7.065,6.0,0,23
2021-12-13,102900005116899,21.245,6.0,0,30
2021-12-13,102900005116943,0.41,25.8,0,3
2021-12-13,102900005118817,5.989,6.0,0,18
2021-12-13,102900005122654,12.788,6.0,0,26
2021-12-13,102900011000328,1.218,14.0,0,3
2021-12-13,102900011006689,2.374,4.0,0,5
2021-12-13,102900011008164,1.993,3.0,0,4
2021-12-13,102900011009277,0.587,5.0,1,1
2021-12-13,102900011009970,15.481,8.0,0,26
2021-12-13,102900011016701,27.989,8.0,0,71
2021-12-13,102900011022764,1.045,12.0,0,2
2021-12-13,102900011023464,3.448,5.0,0,9
2021-12-13,102900011029176,0.107,14.0,0,1
2021-12-13,102900051004294,0.323,14.0,0,3
2021-12-13,106949711300167,66.0,2.7,48,18
2021-12-13,106958851400125,7.0,3.9,0,7
2021-12-14,102900005115168,9.01,6.0,0,19
2021-12-14,102900005115779,4.423,8.0,0,13
2021-12-14,102900005115823,2.739,8.0,0,5
2021-12-14,102900005115861,8.517,2.6,0,17
2021-12-14,102900005115878,8.346,5.0,0,22
2021-12-14,102900005115908,2.317,6.0,0,5
2021-12-14,102900005115984,6.196,10.0,0,13
2021-12-14,102900005116219,1.06,19.8,0,4
2021-12-14,102900005116226,1.834,14.0,0,6
2021-12-14,102900005116233,2.025,16.0,0,6
2021-12-14,102900005116257,1.265,10.0,0,4
2021-12-14,102900005116509,1.807,10.0,0,3
2021-12-14,102900005116530,16.517,14.0,0,54
2021-12-14,102900005116714,13.141,14.0,0,30
2021-12-14,102900005116837,6.9990000000000006,6.0,0,16
2021-12-14,102900005116899,29.013,6.0,0,41
2021-12-14,102900005116943,0.219,25.8,0,1
2021-12-14,102900005118817,4.75,6.0,0,14
2021-12-14,102900005122654,10.236,6.0,0,17
2021-12-14,102900005125808,0.128,33.6,0,2
2021-12-14,102900011000328,4.264,14.0,0,12
2021-12-14,102900011006689,1.137,4.0,0,4
2021-12-14,102900011008164,2.364,3.0,0,6
2021-12-14,102900011009277,4.162,4.0,8,0
2021-12-14,102900011016701,18.416,8.0,0,49
2021-12-14,102900011022764,2.04,12.0,0,6
2021-12-14,102900011023464,4.394,5.0,0,11
2021-12-14,102900011029176,0.465,14.0,0,2
2021-12-14,102900051000463,0.36,12.0,0,1
2021-12-14,102900051004294,1.876,14.0,0,7
2021-12-14,102900051010455,1.687,10.0,0,3
2021-12-14,106949711300167,77.0,2.7,66,11
2021-12-14,106958851400125,3.0,3.9,0,3
2021-12-15,102900005115168,6.429,6.0,0,20
2021-12-15,102900005115779,5.063,8.0,0,11
2021-12-15,102900005115793,0.568,18.0,0,1
2021-12-15,102900005115823,3.544,8.0,0,8
2021-12-15,102900005115861,9.532,2.6,0,18
2021-12-15,102900005115878,4.959,5.0,0,14
2021-12-15,102900005115908,3.389,6.0,0,7
2021-12-15,102900005115984,8.114,10.0,0,20
2021-12-15,102900005116219,0.1669999999999999,19.8,0,2
2021-12-15,102900005116226,0.609,14.0,0,2
2021-12-15,102900005116233,0.508,16.0,0,2
2021-12-15,102900005116257,3.473,10.0,0,9
2021-12-15,102900005116509,1.054,10.0,0,1
2021-12-15,102900005116530,25.97,12.0,0,86
2021-12-15,102900005116714,18.179,12.0,0,34
2021-12-15,102900005116837,3.406,6.0,0,10
2021-12-15,102900005116943,0.273,25.8,0,3
2021-12-15,102900005118817,2.316,6.0,0,7
2021-12-15,102900005118831,34.0,3.45,18,16
2021-12-15,102900005122654,14.522,4.0,0,27
2021-12-15,102900011000328,1.619,14.0,0,6
2021-12-15,102900011006689,1.339,4.0,0,3
2021-12-15,102900011008164,3.513,3.0,0,8
2021-12-15,102900011009277,2.6020000000000003,5.0,4,1
2021-12-15,102900011016701,23.307,8.0,0,58
2021-12-15,102900011022764,1.362,12.0,0,4
2021-12-15,102900011023464,2.219,5.0,0,8
2021-12-15,102900011029176,1.134,16.0,0,5
2021-12-15,102900051000463,0.41,12.0,0,1
2021-12-15,102900051004294,1.626,14.0,0,8
2021-12-15,102900051010455,2.159,10.0,0,2
2021-12-15,106949711300167,32.0,2.7,28,4
2021-12-15,106958851400125,3.0,3.9,0,3
2021-12-16,102900005115168,12.908,6.0,0,32
2021-12-16,102900005115779,5.062,8.0,0,14
2021-12-16,102900005115793,0.479,18.0,0,1
2021-12-16,102900005115823,2.223,8.0,0,4
2021-12-16,102900005115861,10.119,2.6,0,17
2021-12-16,102900005115878,11.332,5.0,0,23
2021-12-16,102900005115908,1.275,6.0,0,3
2021-12-16,102900005115960,1.25,1.4,0,1
2021-12-16,102900005115984,1.597,8.0,3,0
2021-12-16,102900005116219,0.076,19.8,0,1
2021-12-16,102900005116226,1.372,12.0,0,6
2021-12-16,102900005116233,0.809,16.0,0,5
2021-12-16,102900005116257,2.79,10.0,0,7
2021-12-16,102900005116509,0.512,10.0,0,1
2021-12-16,102900005116530,29.296,12.0,0,92
2021-12-16,102900005116714,25.768,8.0,0,46
2021-12-16,102900005116837,6.56,6.0,0,16
2021-12-16,102900005116899,35.708,6.0,0,47
2021-12-16,102900005116943,0.226,25.8,0,2
2021-12-16,102900005118817,5.153,6.0,0,16
2021-12-16,102900005122654,12.55,4.0,0,19
2021-12-16,102900011000328,4.5360000000000005,14.0,0,14
2021-12-16,102900011006689,2.148,4.0,0,4
2021-12-16,102900011008164,2.7030000000000003,3.0,0,5
2021-12-16,102900011009277,3.861,6.0,0,7
2021-12-16,102900011016701,24.769,8.0,0,68
2021-12-16,102900011022764,0.51,12.0,0,1
2021-12-16,102900011023464,3.326,5.0,0,9
2021-12-16,102900011029176,1.234,16.0,0,3
2021-12-16,102900011030097,5.0,3.9000000000000004,3,2
2021-12-16,102900011030103,4.0,1.2,1,2
2021-12-16,102900011030110,5.0,2.3,2,3
2021-12-16,102900011030134,5.0,1.5,3,2
2021-12-16,102900011030141,4.0,2.0,2,2
2021-12-16,102900011030158,4.0,1.2,1,3
2021-12-16,102900051000463,0.694,12.0,0,2
2021-12-16,102900051004294,0.81,14.0,0,3
2021-12-16,106949711300167,15.0,2.9,0,15
2021-12-16,106958851400125,1.0,3.9,0,1
2021-12-17,102900005115168,9.113,6.0,0,23
2021-12-17,102900005115779,6.082,8.0,0,13
2021-12-17,102900005115823,3.19,8.0,0,5
2021-12-17,102900005115861,8.868,2.6,0,14
2021-12-17,102900005115878,13.729,5.0,0,31
2021-12-17,102900005115908,0.47,6.0,0,1
2021-12-17,102900005115984,2.018,8.0,5,0
2021-12-17,102900005116219,0.162,19.8,0,2
2021-12-17,102900005116226,1.335,10.0,0,3
2021-12-17,102900005116233,2.111,16.0,0,8
2021-12-17,102900005116257,4.199,10.0,0,8
2021-12-17,102900005116509,1.225,10.0,0,1
2021-12-17,102900005116530,28.974,12.0,0,91
2021-12-17,102900005116714,34.299,8.0,0,72
2021-12-17,102900005116837,10.755,6.0,0,24
2021-12-17,102900005116899,34.952,6.0,0,51
2021-12-17,102900005116943,0.879,25.8,0,5
2021-12-17,102900005118817,10.655,6.0,0,29
2021-12-17,102900005122654,8.031,4.0,0,13
2021-12-17,102900011000328,1.892,14.0,0,7
2021-12-17,102900011006689,0.783,4.0,0,2
2021-12-17,102900011008164,5.507,3.0,0,9
2021-12-17,102900011009277,5.202,6.0,0,8
2021-12-17,102900011016701,24.426,8.0,0,62
2021-12-17,102900011022764,4.749,12.0,0,11
2021-12-17,102900011023464,3.409,5.0,0,7
2021-12-17,102900011029176,1.961,16.0,0,9
2021-12-17,102900011030042,4.0,2.3,1,3
2021-12-17,102900011030059,4.0,4.5,0,4
2021-12-17,102900011030097,3.0,4.9,0,3
2021-12-17,102900011030110,4.0,2.9,0,4
2021-12-17,102900011030134,3.0,1.5,1,2
2021-12-17,102900011030141,2.0,2.0,1,1
2021-12-17,102900011030158,4.0,1.5,0,4
2021-12-17,102900051004294,1.462,14.0,0,7
2021-12-17,102900051010455,1.727,10.0,0,3
2021-12-17,106949711300167,25.0,2.9,0,25
2021-12-17,106958851400125,5.0,3.9,0,5
2021-12-18,102900005115168,13.659,6.0,0,35
2021-12-18,102900005115779,6.556,8.0,0,22
2021-12-18,102900005115823,5.774,6.0,0,14
2021-12-18,102900005115861,8.866999999999999,2.6,0,14
2021-12-18,102900005115878,16.168,5.0,0,41
2021-12-18,102900005115908,5.554,6.0,0,11
2021-12-18,102900005115984,2.801,8.0,8,0
2021-12-18,102900005116219,0.723,19.8,0,4
2021-12-18,102900005116226,2.183,12.0,0,6
2021-12-18,102900005116233,2.069,16.0,0,11
2021-12-18,102900005116257,7.0,10.0,0,17
2021-12-18,102900005116509,0.612,10.0,0,1
2021-12-18,102900005116530,46.493,12.0,0,145
2021-12-18,102900005116714,42.242,8.0,0,89
2021-12-18,102900005116837,8.524000000000001,6.0,0,19
2021-12-18,102900005116899,49.03,6.0,0,57
2021-12-18,102900005116943,0.625,25.8,0,5
2021-12-18,102900005118817,12.971,6.0,0,38
2021-12-18,102900005122654,18.748,3.0,0,32
2021-12-18,102900011000328,29.323,8.0,0,74
2021-12-18,102900011006689,5.025,4.0,0,11
2021-12-18,102900011008164,7.231,3.0,0,15
2021-12-18,102900011009277,11.089,4.0,0,20
2021-12-18,102900011016701,21.33,8.0,0,58
2021-12-18,102900011022764,4.384,14.0,0,9
2021-12-18,102900011029176,1.892,16.0,0,7
2021-12-18,102900011030134,3.0,1.5,1,2
2021-12-18,102900011030141,2.0,2.5,0,2
2021-12-18,102900051004294,1.153,14.0,0,6
2021-12-18,102900051006229,10.432,4.0,0,19
2021-12-18,102900051010455,1.035,10.0,0,3
2021-12-18,106949711300167,45.0,2.7,0,45
2021-12-18,106958851400125,14.0,3.9,0,14
2021-12-19,102900005115168,9.669,6.0,0,23
2021-12-19,102900005115779,10.554,8.0,0,25
2021-12-19,102900005115793,0.552,18.0,0,2
2021-12-19,102900005115823,6.529,6.0,0,13
2021-12-19,102900005115861,8.557,2.6,0,18
2021-12-19,102900005115878,12.68,5.0,0,33
2021-12-19,102900005115908,4.648,6.0,0,8
2021-12-19,102900005115984,7.15,9.0,16,2
2021-12-19,102900005116226,0.928,12.0,0,5
2021-12-19,102900005116233,1.573,16.0,0,7
2021-12-19,102900005116257,6.054,10.0,0,15
2021-12-19,102900005116509,0.653,10.0,0,1
2021-12-19,102900005116530,27.857,12.0,0,108
2021-12-19,102900005116714,51.133,8.0,0,108
2021-12-19,102900005116837,8.979,6.0,0,21
2021-12-19,102900005116899,56.482,5.8,16,66
2021-12-19,102900005118817,15.692,6.0,0,41
2021-12-19,102900005122654,43.152,2.0,0,61
2021-12-19,102900011000328,0.716,8.0,0,4
2021-12-19,102900011006689,6.5680000000000005,4.0,0,15
2021-12-19,102900011008164,6.959,3.0,0,13
2021-12-19,102900011009277,10.708,4.0,0,21
2021-12-19,102900011016701,46.598,7.4,0,122
2021-12-19,102900011022764,2.744,14.0,0,7
2021-12-19,102900011023464,9.254,5.0,0,18
2021-12-19,102900011029176,0.859,16.0,0,5
