销售日期,单品编码,销售单价(元/千克),销售类型,是否打折销售,打折/原价的计数总量,销量(千克)
2022-07-17,102900051010455,6.0,1,0,23,15.288
2022-07-17,106949711300259,2.5,1,0,21,21.0
2022-07-17,106973990980123,1.5,1,1,1,1.0
2022-07-17,106973990980123,2.5,1,0,5,5.0
2022-07-18,102900005115762,3.2,1,0,13,6.266
2022-07-18,102900005115779,6.6,1,0,52,22.247
2022-07-18,102900005115786,3.2,1,0,32,14.496
2022-07-18,102900005115793,14.0,1,0,7,3.259
2022-07-18,102900005115823,7.0,1,0,18,6.956
2022-07-18,102900005115908,10.0,1,0,8,3.164
2022-07-18,102900005115946,6.0,1,0,7,3.3890000000000002
2022-07-18,102900005115984,7.2,1,0,28,11.370000000000001
2022-07-18,102900005116219,12.0,1,0,2,0.343
2022-07-18,102900005116226,16.0,1,0,8,2.432
2022-07-18,102900005116233,12.0,1,0,12,2.434
2022-07-18,102900005116257,10.0,1,0,13,6.777
2022-07-18,102900005116509,3.6,1,0,2,0.899
2022-07-18,102900005116530,19.8,1,0,35,8.238
2022-07-18,102900005116714,10.0,1,0,94,43.19
2022-07-18,102900005116899,10.0,1,0,51,26.552
2022-07-18,102900005118824,14.0,1,0,15,5.078
2022-07-18,102900005119975,4.0,1,0,27,9.121
2022-07-18,102900005125808,29.6,1,0,11,1.162
2022-07-18,102900011000328,12.0,1,0,10,2.801
2022-07-18,102900011001561,2.0,1,0,4,20.0
2022-07-18,102900011001691,16.0,1,0,3,0.771
2022-07-18,102900011007464,18.0,1,0,1,0.184
2022-07-18,102900011008164,7.2,1,0,10,3.786
2022-07-18,102900011013274,2.9,1,1,1,1.0
2022-07-18,102900011013274,4.9,1,0,1,1.0
2022-07-18,102900011016701,13.0,1,0,67,21.377
2022-07-18,102900011022764,8.0,1,0,10,3.906
2022-07-18,102900011023464,8.0,1,0,30,10.288
2022-07-18,102900011027479,12.0,1,0,7,1.388
2022-07-18,102900011029305,19.8,1,0,1,0.217
2022-07-18,102900011031100,4.9,1,0,10,10.0
2022-07-18,102900011032206,1.7,1,1,2,2.0
2022-07-18,102900011032237,2.3,1,1,1,1.0
2022-07-18,102900011032848,3.9,1,0,2,2.0
2022-07-18,102900011033906,3.2,1,0,25,13.199
2022-07-18,102900011033920,8.0,1,0,14,8.419
2022-07-18,102900011033937,8.0,1,0,2,0.9550000000000001
2022-07-18,102900011034262,3.5,1,0,1,1.0
2022-07-18,102900011034330,2.9,1,1,1,1.0
2022-07-18,102900011034330,4.9,1,0,11,11.0
2022-07-18,102900051000944,29.6,1,0,12,5.041
2022-07-18,102900051004294,10.0,1,0,11,2.3529999999999998
2022-07-18,102900051010455,6.0,1,0,28,15.909
2022-07-18,106949711300259,1.5,1,1,1,1.0
2022-07-18,106949711300259,2.5,1,0,21,21.0
2022-07-18,106973990980123,1.5,1,1,2,2.0
2022-07-18,106973990980123,2.5,1,0,5,5.0
2022-07-19,102900005115762,3.2,1,0,12,6.042
2022-07-19,102900005115779,6.6,0,0,1,-0.717
2022-07-19,102900005115779,6.6,1,0,47,18.433
2022-07-19,102900005115786,3.2,1,0,28,13.075
2022-07-19,102900005115793,14.0,1,0,10,3.462
2022-07-19,102900005115823,7.0,1,0,12,4.326
2022-07-19,102900005115908,10.0,1,0,7,3.073
2022-07-19,102900005115946,6.0,1,0,7,4.196
2022-07-19,102900005115984,7.2,1,0,31,11.788
2022-07-19,102900005116219,12.0,1,0,5,1.079
2022-07-19,102900005116226,16.0,1,0,3,0.928
2022-07-19,102900005116233,12.0,1,0,6,1.129
2022-07-19,102900005116257,7.0,1,0,22,10.458
2022-07-19,102900005116509,3.6,1,0,6,3.567
2022-07-19,102900005116530,19.8,1,0,48,10.92
2022-07-19,102900005116714,10.0,1,0,72,32.685
2022-07-19,102900005116899,10.0,1,0,61,35.273
2022-07-19,102900005116943,19.8,1,0,3,0.208
2022-07-19,102900005118817,12.0,1,0,11,3.27
2022-07-19,102900005118824,16.0,1,0,3,0.9770000000000001
2022-07-19,102900005119975,4.0,1,0,30,11.719
2022-07-19,102900005125808,29.6,1,0,7,0.495
2022-07-19,102900011000328,12.0,1,0,2,0.36
2022-07-19,102900011000861,19.8,1,0,1,0.015
2022-07-19,102900011001561,2.0,1,0,9,50.0
2022-07-19,102900011001691,16.0,1,0,4,1.265
2022-07-19,102900011008164,7.2,1,0,13,5.852
2022-07-19,102900011013274,4.9,1,0,1,1.0
2022-07-19,102900011016701,13.0,1,0,68,19.376
2022-07-19,102900011022764,8.0,1,0,17,6.484
2022-07-19,102900011023464,8.0,1,0,13,3.8680000000000003
2022-07-19,102900011027479,16.0,1,0,8,1.423
2022-07-19,102900011030912,5.9,1,0,1,1.0
2022-07-19,102900011031100,3.4,1,1,1,1.0
2022-07-19,102900011031100,4.9,1,0,6,6.0
2022-07-19,102900011031582,3.9,1,0,1,1.0
2022-07-19,102900011031995,3.9,1,0,3,3.0
2022-07-19,102900011032022,1.7,1,1,1,1.0
2022-07-19,102900011032022,2.9,1,0,3,3.0
2022-07-19,102900011032206,2.9,1,0,1,1.0
2022-07-19,102900011032237,2.3,1,1,3,3.0
2022-07-19,102900011032237,3.9,1,0,2,2.0
2022-07-19,102900011032244,4.9,1,0,3,3.0
2022-07-19,102900011032732,16.0,1,0,1,0.232
2022-07-19,102900011032848,2.3,1,1,1,1.0
2022-07-19,102900011033906,3.2,1,0,23,22.281
2022-07-19,102900011033920,8.0,1,0,15,9.094
2022-07-19,102900011033937,4.8,1,1,2,0.929
2022-07-19,102900011033937,8.0,1,0,11,4.737
2022-07-19,102900011033944,6.6,1,1,6,1.424
2022-07-19,102900011033944,11.0,1,0,6,1.342
2022-07-19,102900011034026,8.0,1,0,1,0.678
2022-07-19,102900011034262,3.5,1,0,1,1.0
2022-07-19,102900051000944,29.6,1,0,7,2.443
2022-07-19,102900051004294,10.0,1,0,13,1.9529999999999998
2022-07-19,102900051010455,6.0,1,0,26,14.298
2022-07-19,106949711300259,1.5,1,1,3,3.0
2022-07-19,106949711300259,2.5,1,0,14,14.0
2022-07-19,106973990980123,1.5,1,1,1,1.0
2022-07-19,106973990980123,2.5,1,0,2,2.0
2022-07-20,102900005115762,3.2,1,0,24,11.613
2022-07-20,102900005115779,6.6,0,0,1,-0.213
2022-07-20,102900005115779,6.6,1,0,82,32.931
2022-07-20,102900005115786,3.2,1,0,44,18.354
2022-07-20,102900005115793,14.0,1,0,11,5.251
2022-07-20,102900005115823,7.0,1,0,8,2.917
2022-07-20,102900005115908,10.0,1,0,14,6.093
2022-07-20,102900005115946,6.0,1,0,9,3.593
2022-07-20,102900005115984,7.2,1,0,33,11.943
2022-07-20,102900005116226,16.0,1,0,9,2.694
2022-07-20,102900005116257,7.0,1,0,21,10.416
2022-07-20,102900005116509,3.6,1,0,4,2.641
2022-07-20,102900005116530,19.8,1,0,49,12.131
2022-07-20,102900005116714,9.2,1,0,98,43.777
2022-07-20,102900005116899,10.0,1,0,69,39.104
2022-07-20,102900005116943,19.8,1,0,7,0.789
2022-07-20,102900005118817,12.0,1,0,12,3.664
2022-07-20,102900005118824,18.0,1,0,5,1.3090000000000002
2022-07-20,102900005118831,5.9,1,0,2,2.0
2022-07-20,102900005119975,4.0,1,0,35,13.845
2022-07-20,102900005125808,29.6,1,0,16,1.5150000000000001
2022-07-20,102900011000328,12.0,1,0,21,6.615
2022-07-20,102900011001561,2.0,1,0,8,45.0
2022-07-20,102900011001691,16.0,1,0,1,0.213
2022-07-20,102900011008164,7.2,1,0,19,7.917
2022-07-20,102900011016701,13.0,1,0,75,20.959
2022-07-20,102900011022764,8.0,1,0,8,4.135
2022-07-20,102900011023464,8.0,1,0,14,5.0120000000000005
2022-07-20,102900011030912,5.9,1,0,1,1.0
2022-07-20,102900011030929,2.5,1,0,3,3.0
2022-07-20,102900011031100,2.9,1,1,2,2.0
2022-07-20,102900011031100,4.9,1,0,6,6.0
2022-07-20,102900011031582,3.9,1,0,2,2.0
2022-07-20,102900011031995,2.3,1,1,4,4.0
2022-07-20,102900011032022,2.9,1,0,11,11.0
2022-07-20,102900011032206,2.9,1,0,5,5.0
2022-07-20,102900011032213,3.9,1,0,4,4.0
2022-07-20,102900011032220,7.9,1,0,2,2.0
2022-07-20,102900011032237,3.9,1,0,6,6.0
2022-07-20,102900011032244,4.9,1,0,2,2.0
2022-07-20,102900011032251,5.9,1,0,3,3.0
2022-07-20,102900011032343,25.8,1,0,1,0.395
2022-07-20,102900011032367,19.8,1,0,2,0.868
2022-07-20,102900011032848,2.3,1,1,1,1.0
2022-07-20,102900011032848,3.9,1,0,2,2.0
2022-07-20,102900011033906,3.2,1,0,8,7.278
2022-07-20,102900011033920,8.0,1,0,27,14.852
2022-07-20,102900011033944,11.0,1,0,4,0.957
2022-07-20,102900011034262,3.5,1,0,8,8.0
2022-07-20,102900051000944,29.6,1,0,11,3.729
2022-07-20,102900051004294,10.0,1,0,7,0.8210000000000001
2022-07-20,102900051010455,6.0,1,0,27,13.895
2022-07-20,106949711300259,2.5,1,0,16,16.0
2022-07-21,102900005115762,3.2,1,0,16,8.544
2022-07-21,102900005115779,6.6,1,0,60,24.229
2022-07-21,102900005115786,3.2,1,0,33,15.032
2022-07-21,102900005115793,14.0,1,0,2,0.637
2022-07-21,102900005115823,7.0,1,0,7,2.4859999999999998
2022-07-21,102900005115908,10.0,1,0,5,2.328
2022-07-21,102900005115946,6.0,1,0,5,2.031
2022-07-21,102900005115984,7.2,1,0,32,14.123000000000001
2022-07-21,102900005116226,16.0,1,0,2,0.43200000000000005
2022-07-21,102900005116257,7.0,1,0,14,8.568999999999999
2022-07-21,102900005116509,3.6,1,0,11,8.37
2022-07-21,102900005116530,19.8,1,0,31,6.789
2022-07-21,102900005116714,9.2,1,0,80,38.147
2022-07-21,102900005116899,10.0,1,0,60,34.529
2022-07-21,102900005118817,12.0,1,0,11,3.754
2022-07-21,102900005118824,18.0,1,0,10,3.509
2022-07-21,102900005119975,4.0,1,0,30,12.831
2022-07-21,102900011000328,12.0,1,0,26,7.3069999999999995
2022-07-21,102900011001561,2.0,1,0,6,30.0
2022-07-21,102900011001691,16.0,1,0,2,1.084
2022-07-21,102900011008164,7.2,1,0,10,3.784
2022-07-21,102900011016701,13.0,1,0,65,20.422
2022-07-21,102900011022764,8.0,1,0,4,1.357
2022-07-21,102900011023464,8.0,1,0,17,6.886
2022-07-21,102900011030912,3.5,1,1,1,1.0
2022-07-21,102900011030912,5.9,1,0,2,2.0
2022-07-21,102900011031100,2.9,1,1,3,3.0
2022-07-21,102900011031100,4.9,1,0,27,27.0
2022-07-21,102900011031582,2.3,1,1,7,7.0
2022-07-21,102900011031582,3.9,1,0,6,6.0
2022-07-21,102900011031995,2.3,1,1,1,1.0
2022-07-21,102900011031995,3.9,1,0,2,2.0
2022-07-21,102900011032022,1.7,1,1,9,9.0
2022-07-21,102900011032022,2.9,1,0,7,7.0
2022-07-21,102900011032206,1.7,1,1,1,1.0
2022-07-21,102900011032206,2.9,1,0,1,1.0
2022-07-21,102900011032213,2.3,1,1,6,6.0
2022-07-21,102900011032213,3.9,1,0,5,5.0
2022-07-21,102900011032220,4.7,1,1,3,3.0
2022-07-21,102900011032220,7.9,1,0,1,1.0
2022-07-21,102900011032237,2.3,1,1,2,2.0
2022-07-21,102900011032237,3.9,1,0,10,10.0
2022-07-21,102900011032244,2.9,1,1,2,2.0
2022-07-21,102900011032244,4.9,1,0,1,1.0
2022-07-21,102900011032343,15.4,1,1,2,0.7809999999999999
2022-07-21,102900011032343,25.8,1,0,2,0.746
2022-07-21,102900011033906,3.2,1,0,29,20.095
2022-07-21,102900011033920,8.0,1,0,16,8.995
2022-07-21,102900011033937,4.8,1,1,4,1.81
2022-07-21,102900011033937,8.0,1,0,10,4.083
2022-07-21,102900011033944,6.6,1,1,6,1.3780000000000001
2022-07-21,102900011033944,11.0,1,0,11,2.426
2022-07-21,102900011034262,3.5,1,0,9,9.0
2022-07-21,102900011034330,2.9,1,1,4,4.0
2022-07-21,102900011034330,4.9,1,0,8,8.0
2022-07-21,102900011034569,10.8,1,0,2,2.0
2022-07-21,102900051000944,29.6,1,0,14,4.798
2022-07-21,102900051004294,10.0,1,0,5,0.58
2022-07-21,102900051010455,6.0,1,0,26,14.901
2022-07-21,106949711300259,2.5,1,0,8,8.0
2022-07-21,106973990980123,1.5,1,1,1,1.0
2022-07-22,102900005115762,3.2,1,0,13,6.424
2022-07-22,102900005115779,6.6,1,0,76,31.8
2022-07-22,102900005115786,3.2,1,0,26,11.391
2022-07-22,102900005115793,14.0,1,0,6,2.7800000000000002
2022-07-22,102900005115823,8.0,1,0,6,2.476
2022-07-22,102900005115908,10.0,1,0,8,3.232
2022-07-22,102900005115946,6.0,1,0,3,1.259
2022-07-22,102900005115984,7.2,1,0,9,3.451
2022-07-22,102900005116226,16.0,1,0,1,0.351
2022-07-22,102900005116257,7.0,1,0,11,6.131
2022-07-22,102900005116509,3.6,1,0,9,5.731
2022-07-22,102900005116530,19.8,1,0,30,5.792
2022-07-22,102900005116714,9.2,1,0,75,33.655
2022-07-22,102900005116899,10.0,1,0,55,30.232
2022-07-22,102900005118817,12.0,1,0,2,0.97
2022-07-22,102900005118824,18.0,1,0,6,1.978
2022-07-22,102900005119975,4.0,1,0,25,9.9
2022-07-22,102900011000328,12.0,1,0,6,1.346
2022-07-22,102900011001561,2.0,1,0,1,5.0
2022-07-22,102900011001691,16.0,1,0,1,0.959
2022-07-22,102900011008164,7.2,1,0,19,6.173
2022-07-22,102900011013274,2.9,1,1,2,2.0
2022-07-22,102900011013274,4.9,1,0,4,4.0
2022-07-22,102900011016701,10.0,1,0,88,27.836
2022-07-22,102900011022764,8.0,1,0,12,4.587
2022-07-22,102900011023464,8.0,1,0,18,5.98
2022-07-22,102900011030929,2.5,1,0,1,1.0
2022-07-22,102900011031100,2.9,1,1,1,1.0
2022-07-22,102900011031100,4.9,1,0,17,17.0
2022-07-22,102900011031995,2.3,1,1,1,1.0
2022-07-22,102900011031995,3.9,1,0,2,2.0
2022-07-22,102900011032022,1.7,1,1,4,4.0
2022-07-22,102900011032022,2.9,1,0,5,5.0
2022-07-22,102900011032206,1.7,1,1,2,2.0
2022-07-22,102900011032206,2.9,1,0,2,2.0
2022-07-22,102900011032213,2.9,1,1,1,1.0
2022-07-22,102900011032213,4.9,1,0,1,1.0
2022-07-22,102900011032220,4.7,1,1,1,1.0
2022-07-22,102900011032220,7.9,1,0,7,7.0
2022-07-22,102900011032237,2.3,1,1,1,1.0
2022-07-22,102900011032237,3.9,1,0,6,6.0
2022-07-22,102900011032244,4.9,1,0,1,1.0
2022-07-22,102900011032343,15.4,1,1,1,0.465
2022-07-22,102900011032343,25.8,1,0,1,0.34
2022-07-22,102900011032848,3.9,1,0,2,2.0
2022-07-22,102900011033906,3.2,1,0,14,9.145
2022-07-22,102900011033920,9.2,1,0,20,11.027
2022-07-22,102900011033937,6.5,1,1,3,1.302
2022-07-22,102900011033937,10.8,1,0,12,5.02
2022-07-22,102900011033944,6.6,1,1,6,1.26
2022-07-22,102900011033944,11.0,1,0,6,1.304
2022-07-22,102900011034262,2.1,1,1,3,3.0
2022-07-22,102900011034262,3.5,1,0,7,7.0
2022-07-22,102900011034330,2.9,1,1,6,6.0
2022-07-22,102900011034330,4.9,1,0,12,12.0
2022-07-22,102900011034569,10.8,1,0,1,1.0
2022-07-22,102900051000944,29.6,1,0,14,5.261
2022-07-22,102900051004294,10.0,1,0,2,0.381
2022-07-22,102900051010455,6.0,1,0,20,13.440999999999999
2022-07-22,106949711300259,1.5,1,1,1,1.0
2022-07-22,106949711300259,2.5,1,0,14,14.0
2022-07-22,106973990980123,1.5,1,1,1,1.0
2022-07-22,106973990980123,2.5,1,0,2,2.0
2022-07-23,102900005115762,3.2,1,0,29,13.068999999999999
2022-07-23,102900005115779,6.6,1,0,97,42.274
2022-07-23,102900005115786,3.2,1,0,30,14.174999999999999
2022-07-23,102900005115793,14.0,1,0,12,5.432
2022-07-23,102900005115823,8.0,1,0,6,2.802
2022-07-23,102900005115908,10.0,1,0,4,1.728
2022-07-23,102900005115946,6.0,1,0,11,4.394
2022-07-23,102900005115984,7.2,1,0,32,13.184
2022-07-23,102900005116226,16.0,1,0,5,2.13
2022-07-23,102900005116257,7.0,1,0,18,8.656
2022-07-23,102900005116509,3.6,1,0,6,3.315
2022-07-23,102900005116530,19.8,1,0,41,8.246
2022-07-23,102900005116714,9.2,1,0,106,45.47
2022-07-23,102900005116899,10.0,1,0,77,50.784
2022-07-23,102900005118817,12.0,1,0,14,5.462
2022-07-23,102900005118824,18.0,1,0,7,2.333
2022-07-23,102900005119975,4.0,1,0,25,9.597
2022-07-23,102900011000328,12.0,1,0,27,7.877000000000001
2022-07-23,102900011008164,7.2,1,0,16,4.817
2022-07-23,102900011013274,4.9,1,0,6,6.0
2022-07-23,102900011016701,10.0,1,0,101,32.473
2022-07-23,102900011022764,8.0,1,0,18,8.63
2022-07-23,102900011023464,8.0,1,0,29,10.589
2022-07-23,102900011030912,3.5,1,1,6,6.0
2022-07-23,102900011030912,5.9,1,0,3,3.0
2022-07-23,102900011031100,2.9,1,1,1,1.0
2022-07-23,102900011031100,4.9,1,0,17,17.0
2022-07-23,102900011031582,3.9,1,0,4,4.0
2022-07-23,102900011031995,2.3,1,1,5,5.0
2022-07-23,102900011031995,3.9,1,0,1,1.0
2022-07-23,102900011032022,2.9,1,0,10,10.0
2022-07-23,102900011032206,1.7,1,1,2,2.0
2022-07-23,102900011032213,2.9,1,1,10,10.0
2022-07-23,102900011032213,4.9,1,0,2,2.0
2022-07-23,102900011032220,4.7,1,1,6,6.0
2022-07-23,102900011032220,7.9,1,0,3,3.0
2022-07-23,102900011032237,2.3,1,1,3,3.0
2022-07-23,102900011032237,3.9,1,0,6,6.0
2022-07-23,102900011032244,2.9,1,1,3,3.0
2022-07-23,102900011032244,4.9,1,0,5,5.0
2022-07-23,102900011032343,15.4,1,1,5,2.242
2022-07-23,102900011032367,11.9,1,1,6,2.3289999999999997
2022-07-23,102900011032367,19.8,1,0,1,0.354
2022-07-23,102900011032848,2.3,1,1,2,2.0
2022-07-23,102900011032848,3.9,1,0,3,3.0
2022-07-23,102900011033906,3.2,1,0,22,14.399
2022-07-23,102900011033920,9.2,1,0,12,8.144
2022-07-23,102900011033944,6.6,1,1,17,3.459
2022-07-23,102900011033944,11.0,1,0,23,5.038
2022-07-23,102900011034262,3.5,1,0,4,4.0
2022-07-23,102900011034330,2.9,1,1,5,5.0
2022-07-23,102900011034330,4.9,1,0,23,24.0
2022-07-23,102900011034569,6.5,1,1,4,4.0
2022-07-23,102900011034569,10.8,1,0,1,1.0
2022-07-23,102900051000944,29.6,1,0,24,9.278
2022-07-23,102900051010455,6.0,1,0,22,13.172
2022-07-23,106949711300259,1.5,1,1,2,2.0
2022-07-23,106949711300259,2.5,1,0,31,31.0
2022-07-23,106973990980123,1.5,1,1,1,1.0
2022-07-23,106973990980123,2.5,1,0,1,1.0
2022-07-24,102900005115250,21.6,1,0,1,0.273
2022-07-24,102900005115762,3.2,1,0,37,19.904
2022-07-24,102900005115779,6.6,1,0,74,31.225
2022-07-24,102900005115786,3.2,1,0,38,16.269
2022-07-24,102900005115793,14.0,1,0,16,7.572
2022-07-24,102900005115823,8.0,1,0,6,3.266
2022-07-24,102900005115908,10.0,1,0,10,3.763
2022-07-24,102900005115946,6.0,1,0,15,6.864
2022-07-24,102900005115984,7.2,1,0,39,15.881
2022-07-24,102900005116226,16.0,1,0,1,0.044
2022-07-24,102900005116257,7.0,1,0,9,5.517
2022-07-24,102900005116509,4.0,1,0,6,3.763
2022-07-24,102900005116530,19.8,1,0,44,9.111
2022-07-24,102900005116714,9.2,1,0,112,45.96
2022-07-24,102900005116899,10.0,1,0,90,51.41
2022-07-24,102900005118817,12.0,1,0,10,3.629
2022-07-24,102900005118824,18.0,1,0,11,3.614
2022-07-24,102900005119975,4.0,1,0,30,12.578
2022-07-24,102900011000328,12.0,1,0,29,8.439
2022-07-24,102900011001561,2.0,1,0,8,51.0
2022-07-24,102900011008164,7.2,1,0,25,10.951
2022-07-24,102900011013274,4.9,1,0,5,5.0
2022-07-24,102900011022764,8.0,1,0,3,1.269
2022-07-24,102900011023464,8.0,1,0,20,6.896
2022-07-24,102900011030929,2.5,1,0,6,6.0
2022-07-24,102900011031100,4.9,1,0,20,20.0
2022-07-24,102900011031582,3.9,1,0,1,1.0
2022-07-24,102900011031995,3.9,1,0,3,3.0
2022-07-24,102900011032022,2.9,1,0,7,7.0
2022-07-24,102900011032213,4.9,1,0,2,2.0
2022-07-24,102900011032220,7.9,1,0,6,6.0
2022-07-24,102900011032237,3.9,1,0,3,3.0
2022-07-24,102900011032244,4.9,1,0,2,2.0
2022-07-24,102900011032343,15.4,1,1,2,0.711
2022-07-24,102900011032367,11.9,1,1,1,0.394
2022-07-24,102900011032367,19.8,1,0,1,0.369
2022-07-24,102900011032848,3.9,1,0,4,4.0
2022-07-24,102900011033906,3.0,1,0,16,28.142
2022-07-24,102900011033920,9.2,1,0,6,3.723
2022-07-24,102900011033937,6.5,1,1,3,1.403
2022-07-24,102900011033937,10.8,1,0,20,8.708
2022-07-24,102900011033944,6.6,1,1,10,2.246
2022-07-24,102900011033944,11.0,1,0,9,1.899
2022-07-24,102900011034262,3.5,1,0,1,1.0
2022-07-24,102900011034330,2.9,1,1,4,4.0
2022-07-24,102900011034330,4.9,1,0,6,6.0
2022-07-24,102900051000944,29.6,1,0,19,6.067
2022-07-24,102900051010455,6.0,1,0,30,16.932
2022-07-24,106949711300259,1.5,1,1,2,2.0
2022-07-24,106949711300259,2.5,1,0,18,18.0
2022-07-25,102900005115762,3.2,1,0,23,9.937
2022-07-25,102900005115779,6.6,1,0,57,21.889
2022-07-25,102900005115786,3.2,1,0,24,11.107
2022-07-25,102900005115793,14.0,1,0,10,4.307
2022-07-25,102900005115823,7.0,1,0,14,5.85
2022-07-25,102900005115908,10.0,1,0,9,4.0040000000000004
2022-07-25,102900005115946,6.0,1,0,6,2.197
2022-07-25,102900005115984,6.0,1,0,32,12.333
2022-07-25,102900005116257,7.0,1,0,14,7.222
2022-07-25,102900005116509,4.0,1,0,7,3.689
2022-07-25,102900005116530,19.8,1,0,29,6.207
2022-07-25,102900005116714,9.2,1,0,101,46.245
2022-07-25,102900005116899,10.0,1,0,57,34.217999999999996
2022-07-25,102900005118817,12.0,1,0,12,4.582
2022-07-25,102900005118824,18.0,1,0,5,1.921
2022-07-25,102900005119975,4.0,1,0,25,9.321
2022-07-25,102900011000328,10.0,1,0,23,5.332
2022-07-25,102900011001561,2.0,1,0,9,50.0
2022-07-25,102900011001691,16.0,1,0,7,2.545
2022-07-25,102900011008164,7.2,1,0,13,5.531000000000001
2022-07-25,102900011013274,4.9,1,0,3,3.0
2022-07-25,102900011016701,8.0,1,0,11,3.43
2022-07-25,102900011022764,8.0,1,0,14,7.061
2022-07-25,102900011023464,8.0,1,0,11,4.499
2022-07-25,102900011030912,3.5,1,1,5,5.0
2022-07-25,102900011030912,5.9,1,0,2,2.0
2022-07-25,102900011030929,2.5,1,0,4,4.0
2022-07-25,102900011031100,2.9,1,1,2,2.0
2022-07-25,102900011031100,4.9,1,0,15,15.0
2022-07-25,102900011031582,2.3,1,1,1,1.0
2022-07-25,102900011031582,3.9,1,0,2,2.0
2022-07-25,102900011031995,3.9,1,0,1,1.0
2022-07-25,102900011032022,2.9,1,0,8,8.0
2022-07-25,102900011032213,2.9,1,1,2,2.0
2022-07-25,102900011032213,4.9,1,0,2,2.0
2022-07-25,102900011032220,7.9,1,0,1,1.0
2022-07-25,102900011032237,3.9,1,0,15,15.0
2022-07-25,102900011032251,5.9,1,0,4,4.0
2022-07-25,102900011032848,2.3,1,1,1,1.0
2022-07-25,102900011032848,3.9,1,0,2,2.0
2022-07-25,102900011033906,3.0,1,0,19,22.872
2022-07-25,102900011033920,9.2,1,0,3,0.95
2022-07-25,102900011033937,6.5,1,1,5,2.185
2022-07-25,102900011033937,10.8,1,0,9,3.923
2022-07-25,102900011034026,4.8,1,1,4,1.4060000000000001
2022-07-25,102900011034026,8.0,1,0,77,31.914
2022-07-25,102900011034262,3.5,1,0,3,3.0
2022-07-25,102900011034330,4.9,1,0,11,11.0
2022-07-25,102900051000944,29.6,1,0,7,1.949
2022-07-25,102900051010455,6.0,1,0,14,8.926
2022-07-25,106949711300259,1.5,1,1,1,1.0
2022-07-25,106949711300259,2.5,1,0,20,20.0
2022-07-25,106973990980123,2.5,1,0,7,7.0
2022-07-26,102900005115762,3.2,1,0,12,6.3629999999999995
2022-07-26,102900005115779,6.6,1,0,74,29.662
2022-07-26,102900005115786,3.2,1,0,21,10.442
2022-07-26,102900005115793,14.0,1,0,11,5.739
2022-07-26,102900005115823,7.0,1,0,5,1.869
2022-07-26,102900005115908,10.0,1,0,7,2.851
2022-07-26,102900005115946,6.0,1,0,2,0.5369999999999999
2022-07-26,102900005115984,6.0,1,0,43,19.587
2022-07-26,102900005116257,7.0,1,0,18,9.801
2022-07-26,102900005116509,4.0,1,0,9,5.81
2022-07-26,102900005116530,19.8,1,0,34,6.792
2022-07-26,102900005116714,9.2,0,0,1,-0.251
2022-07-26,102900005116714,9.2,1,0,102,47.091
2022-07-26,102900005116899,10.0,1,0,52,28.507
2022-07-26,102900005118817,12.0,1,0,15,5.436
2022-07-26,102900005118824,18.0,1,0,3,1.0470000000000002
2022-07-26,102900005119975,4.0,1,0,24,10.48
2022-07-26,102900011000328,10.0,1,0,20,5.17
2022-07-26,102900011001561,2.0,1,0,6,30.0
2022-07-26,102900011008164,7.2,1,0,23,9.734
2022-07-26,102900011013274,2.9,1,1,2,2.0
2022-07-26,102900011013274,4.9,1,0,4,4.0
2022-07-26,102900011016701,7.0,1,0,72,30.12
2022-07-26,102900011022764,8.0,1,0,7,2.651
2022-07-26,102900011023464,8.0,0,0,1,-0.151
2022-07-26,102900011023464,8.0,1,0,17,5.414
2022-07-26,102900011030110,2.9,1,1,3,3.0
2022-07-26,102900011030110,4.9,1,0,2,2.0
2022-07-26,102900011030912,3.5,1,1,2,2.0
2022-07-26,102900011030912,5.9,1,0,2,2.0
2022-07-26,102900011031100,2.9,1,1,1,1.0
2022-07-26,102900011031100,4.9,1,0,17,17.0
2022-07-26,102900011031582,2.3,1,1,1,1.0
2022-07-26,102900011031582,3.9,1,0,4,4.0
2022-07-26,102900011031995,2.3,1,1,1,1.0
2022-07-26,102900011031995,3.9,1,0,2,2.0
2022-07-26,102900011032022,1.7,1,1,2,2.0
2022-07-26,102900011032022,2.9,1,0,9,9.0
2022-07-26,102900011032206,2.9,1,0,1,1.0
2022-07-26,102900011032213,4.9,1,0,2,2.0
2022-07-26,102900011032237,3.9,1,0,7,7.0
2022-07-26,102900011032244,4.9,1,0,5,5.0
2022-07-26,102900011032251,3.5,1,1,1,1.0
2022-07-26,102900011032848,2.3,1,1,1,1.0
2022-07-26,102900011033906,3.0,1,0,17,21.454
2022-07-26,102900011033920,9.2,1,0,20,12.805
2022-07-26,102900011033937,6.5,1,1,6,2.852
2022-07-26,102900011033937,10.8,1,0,7,2.817
2022-07-26,102900011033944,6.6,1,1,1,0.201
2022-07-26,102900011033944,11.0,1,0,4,0.803
2022-07-26,102900011034026,8.0,1,0,51,27.13
2022-07-26,102900011034262,3.5,1,0,10,10.0
2022-07-26,102900011034330,2.9,1,1,1,1.0
2022-07-26,102900011034330,4.9,1,0,12,12.0
2022-07-26,102900011034439,2.9,1,0,2,2.0
2022-07-26,102900051000944,29.6,1,0,24,9.309
2022-07-26,102900051010455,6.0,1,0,26,14.329
2022-07-26,106949711300259,2.5,1,0,13,13.0
2022-07-26,106973990980123,1.5,1,1,5,5.0
